feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11
0.6717867,0.0043300977,-0.23073025,-0.25896132,0.3276239,-0.5745181,0.29344183,-0.13189383,-0.5945362,0.30208537,-0.31897485,-0.5164002
-1.7396419,1.3960631,0.68821937,-1.6717165,0.57805717,0.21505563,-0.9888016,1.3197272,1.0900102,-0.48490155,0.7403187,-2.91883
0.038677268,0.24126431,-0.43399242,-0.59013283,-0.17613268,0.10591372,-0.21542624,-0.1167443,-0.52799064,0.37271044,-0.33101356,0.26754403
-1.017067,0.9449102,-0.52099025,-0.7962445,-0.5784962,0.421993,0.07422017,-0.80110043,-0.71965146,0.7264906,-1.1127675,0.808162
-1.0395579,1.8900237,-2.0835314,-3.0413256,1.0064825,-0.16711368,-0.055919833,1.3534172,-1.4111505,1.088757,-1.7424113,-3.6874402
-0.1849008,0.52038157,0.14745335,-0.013090514,0.059175074,-0.14105071,0.081817225,-0.4737045,-0.19231856,0.35971332,-0.19085531,0.0019491075
0.1498988,-0.23361102,0.100761086,-0.01285928,-0.16710332,-0.3040161,0.36021623,-0.15373363,0.044277012,-0.20117854,-0.14203072,0.25834057
-0.035556436,-0.78641754,-1.1820548,0.42297485,0.110906996,0.49965262,-0.23375313,0.5559733,-0.41097876,1.3018527,-0.12458302,-0.35923415
-0.38827324,0.4885791,0.09910381,-0.8211386,0.025362933,-0.10305433,-0.108586416,0.11232499,0.037979983,-0.35984817,-0.088617854,-0.44604182
-0.032304812,0.017964656,-0.16167279,-0.14228623,0.050740633,-0.31058797,0.19792615,-0.30525637,-0.2826088,-0.10942158,-0.33279577,-0.11457592
0.29471457,-0.4023096,-0.4366861,-0.0068168775,-0.078144245,-0.12540393,0.0624586,-0.064213745,-0.28859624,0.4898287,-0.2418289,0.34497136
0.49692753,-0.84375656,-1.0375091,0.4800964,0.5013141,0.04975206,0.28665322,0.33295208,-0.24500017,0.83326566,-0.32287785,-0.63858545
-0.2079012,-0.2955257,0.4352581,-0.60982436,-0.8507745,-0.3833704,0.6642001,-0.25436378,0.4219892,-0.85928845,-0.29985905,0.5941073
-0.038875982,0.0030703375,-0.02416364,-0.22348474,-0.13339353,-0.3269868,0.21081121,-0.3473069,-0.16764925,-0.30489177,-0.25521466,-0.011846489
0.26401013,0.1844016,0.13294423,-0.51618797,-0.31893432,-0.35911414,0.18760906,-0.12401165,-0.42343003,0.04941914,-0.21160418,0.19535434
0.23393083,0.1110067,0.30222374,-0.297161,-0.25573158,-0.4667034,0.29312932,-0.17700757,-0.29939595,-0.1041747,-0.0651701,0.13672316
-0.7209045,0.615459,0.2404753,-1.1217904,-0.5060637,-0.3485427,0.041476026,-0.8017917,-0.07502159,-0.37910038,-0.69697225,0.05781799
0.4137119,-0.3808362,-0.47382936,0.16659698,0.24314316,-0.19968681,0.16353683,0.02380777,-0.34267208,0.5703441,-0.2765522,-0.048896685
-0.69857687,0.3019856,0.17158262,-0.43574828,-0.6031645,0.03765266,0.10995844,-0.6039901,0.014320245,0.011114266,-0.4743321,0.5161388
0.25307497,-1.2655399,-1.8575085,0.36712217,-0.06320829,0.5278825,-0.18862838,0.39046267,-0.025855314,0.92193675,-0.7233851,-0.10829786
0.5475877,-0.39482796,0.064517766,0.10864983,-0.03875678,-0.42263493,0.4661039,-0.09844436,0.13231239,-0.20805538,-0.0996283,0.14318928
0.06621613,-0.036612354,0.15999177,-0.056030832,-0.22088198,-0.07292291,-0.040821727,0.08613835,-0.16839463,0.65227103,0.10308549,0.41988066
0.8408524,-0.3847154,0.019792471,0.45931566,0.27215195,-0.5784822,0.4524781,-0.24281037,0.105580196,0.16126537,-0.10141044,0.093229
1.379017,1.3706867,0.092876226,-2.103772,1.1792052,-0.48524868,-1.4675447,1.7113724,-1.1660267,1.508733,0.6723599,-2.360598
0.40724555,-0.40221766,-0.3421017,-0.54163104,0.107313626,-0.0045928946,-0.53100646,0.7558261,-0.26731917,-0.2041097,0.40097252,-0.75876194
-0.27206296,0.6733842,0.4974015,-1.2920017,-0.34524897,-0.39838997,0.18089741,-0.11830342,-0.058004014,-0.27642372,-0.24811058,-0.256583
0.17220947,-1.4598916,-1.4497616,0.078746505,-0.0031344406,1.2298801,-0.9094322,1.8058555,-0.11801443,1.2661413,0.89592445,-1.3351727
-0.1677449,0.118441224,-0.28349382,-0.15150228,-0.33704397,0.14840023,-0.10116395,-0.27448902,-0.25428241,0.1434084,-0.30699554,0.47812182
-0.5635083,0.510819,-0.08998128,-0.8444176,-0.19023098,-0.3698031,0.21663666,-0.620448,-0.34648997,-0.14244995,-0.7746055,-0.16572697
0.047187522,-0.26177144,-0.23175889,0.08073916,-0.16341834,-0.16353436,0.12027743,-0.28736675,0.0058887713,-0.19444492,-0.35467398,0.2842474
-0.6074628,0.16377194,0.3591375,-0.59481287,-0.4113723,0.38702443,-0.22725862,0.14966388,-0.08664942,0.08841236,0.16382456,0.42120752
0.02841618,0.3061282,0.16856538,-0.23077016,0.001761977,-0.17565943,-0.108422875,-0.097590126,-0.10689859,0.18722828,0.036004122,-0.14227566
-0.21307184,-0.71698886,-0.8136182,0.17885523,-0.2101573,0.69965273,-0.3873735,0.6734579,-0.19659957,1.0387679,0.11572503,-0.16339518
-0.270194,-0.81838745,-1.1778717,0.22534235,-0.5842,0.66280735,-0.48228326,0.18226643,-0.2614255,1.2613643,-0.24095552,0.60365826
-0.2598632,0.14636903,0.19122271,0.19549185,-0.36214828,-0.29326028,0.3962857,-0.9887826,0.308066,-0.37544763,-0.5210134,0.45073405
0.29555777,0.41564876,0.14514977,-0.09327675,-0.057805125,-0.468871,0.30482954,-0.48416644,-0.6316931,0.42979267,-0.27072087,0.3176012
0.55267173,-2.8386087,-2.6138456,1.2494409,-0.3885201,0.931453,0.2374856,0.6177659,1.2529465,0.88469476,-1.4073687,1.0122199
-1.0642955,0.14005654,0.5928144,-1.2402949,-1.0956434,0.06612434,0.16569278,-0.3265419,0.28925142,-0.49343657,-0.42252824,0.82285285
0.65574455,-1.3550035,-0.86262727,-0.10014584,-0.082343414,0.36307204,-0.6171059,0.99091816,-0.14175317,0.66219497,0.50480205,-0.43319282
0.47700906,-1.091732,-1.1736226,0.016261825,-0.006418054,0.4026404,-0.45534608,0.70022404,-0.19841592,0.7436198,0.118567295,-0.608427
0.7316219,-0.22251798,-0.07593796,-0.02571467,0.33670422,-0.54409295,0.2631141,-0.043814994,-0.40760344,0.126665,-0.08008168,-0.34598437
-0.095480636,-1.4060293,-2.0808563,-0.05780873,-0.3370127,1.2915261,-1.0380156,1.0699388,-0.06972991,0.60194397,-0.033449296,-0.24785553
0.3346578,-0.35680935,0.053102557,-0.8130575,-0.23195413,-0.49155775,0.63148147,0.30755007,-0.064952046,-0.8904263,-0.21745472,-0.1222625
0.34187892,-0.75338537,-1.0522826,-0.6308027,0.14760718,-0.07401195,-0.3643,0.36556306,-0.44795752,0.13578418,-0.21152781,-0.7519313
-1.8858289,1.5323387,1.1553978,-1.531513,-0.3563102,0.8059097,-0.99834067,0.29751873,0.5499846,-0.54426295,0.50536454,-0.54324585
