latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15
0.23778994,-0.65843934,-0.09193614,0.18254247,0.29725456,0.44465983,-0.20348988,-0.48764667,-0.09312692,-0.35601896,-0.35957426,-0.28071097,-0.077979565,0.26863277,-0.3483229,-0.048801165
0.31471834,0.123207666,0.19163309,0.90040797,0.2539268,-0.7088878,0.6749262,-0.55760586,-0.31055725,0.39945784,-0.22116077,-0.05293658,-0.26622042,-0.48312965,-0.36058274,0.11735739
-0.64897853,1.1734909,-0.46257997,0.5615033,-0.5160361,-0.9014267,0.657491,0.26275614,-0.97523737,-0.20599376,-0.2706609,-0.11187655,-0.021097606,-1.7563964,1.1828244,0.43430218
0.31239617,0.15570952,-0.03735244,0.19552281,-0.0060210982,-0.42861807,-0.06635444,-0.023190377,-0.14813408,-0.10411044,0.08247405,0.2412768,-0.0771356,-0.17841387,0.023170093,-0.09351845
0.27151963,-0.3273306,-0.07304127,0.032710306,0.103925824,0.36040944,-0.44727653,-0.30046067,-0.016327016,-0.35713997,-0.19985297,-0.13776521,-0.06117354,0.2950685,-0.09712371,-0.18875824
0.18476677,-0.5244011,-0.5073348,-0.25450104,0.39515004,0.33561176,-0.38444152,-0.6499964,-0.086424895,-0.35846847,-0.093321815,-0.2672518,-0.2955121,0.08530611,-0.35399905,-0.25958392
-1.3321735,1.5455594,0.6902484,1.0283853,0.0080438955,-0.01861468,1.6789612,-0.5414856,0.9987413,0.5126453,-0.8831085,-1.0608197,0.084846586,0.2756699,0.27414477,0.03323453
0.09850889,0.5080357,-0.33275577,1.1927934,0.17001987,-0.95811933,0.5950529,-0.3790627,-1.0967748,-0.33660275,-0.27803525,0.41075712,0.04347924,-1.2165236,0.34496543,0.586119
0.09230462,-0.16973592,-0.04310609,0.33294505,0.22514041,-0.26517043,0.3533993,-0.16503887,-0.33531585,0.098941386,-0.1862916,-0.025577895,0.07449582,-0.2729327,-0.09905253,0.24765985
-1.386134,0.8983049,-0.027440822,0.3059433,0.12375076,0.27799132,-0.04307821,0.57508594,0.85891736,-0.4009819,0.6287074,-0.012820586,-0.23719943,-0.044374857,0.89870477,-0.29537946
0.19094457,0.2298658,-0.13640441,0.3274068,0.01650386,-0.284249,0.30973166,-0.22670634,0.012888618,0.21551095,0.1789007,0.11919572,-0.45708457,-0.41477782,-0.20247884,-0.063095056
0.0013708706,-0.21676148,0.04153009,0.29069206,0.117151976,0.25970605,-0.019156214,-0.04663502,-0.1057869,-0.24186298,-0.20804998,-0.05955163,-0.046005163,0.046433486,-0.03506763,0.10852881
-0.34315318,0.08442856,-0.9949012,-1.6674571,-0.09920079,0.76050425,0.8119606,1.0204762,1.8936781,0.20126168,0.5671399,-1.0218241,-1.6282619,0.8580377,-0.46724972,-0.76313704
-0.1000713,0.07416513,0.43512207,1.2197741,0.17420548,0.30411473,0.3163765,-0.66039795,0.14694914,-0.048895683,-0.37033468,-0.15618148,-0.40394258,-0.008050692,-0.5050089,-0.015973344
-0.22246014,-0.4029824,-0.666851,-0.65040874,0.4583774,-0.18679237,0.33181053,-0.12065241,0.11034006,0.13620934,0.3211065,-0.18114987,-0.12341129,-0.05167334,-0.17043315,0.12734675
-0.7456802,0.026774168,-0.5315266,-1.1153615,-0.030134305,0.5234909,0.9297315,1.403982,1.0929613,0.09856638,0.059130657,-0.89948404,-0.74149644,0.25003746,0.3769154,-0.2540279
0.254203,0.20219044,0.23987135,1.3947637,0.24195676,-0.07944173,0.4081411,-1.1076083,0.28107327,0.30746126,-0.36100075,-0.4665726,-0.711311,-0.26288047,-0.96620333,0.065749764
0.51141834,-0.16438948,0.2528785,0.122410014,-0.02488997,-0.41617206,0.5010876,0.026581138,-0.04856789,0.1697921,-0.41867292,-0.22467749,-0.4451391,-0.2695786,-0.25949988,-0.040454064
0.086639576,-0.0064456244,0.020818565,0.34363952,0.19797204,-0.26036015,0.41363037,-0.28724226,-0.14200674,0.29807854,-0.11124156,-0.0619339,-0.10947281,-0.26063922,-0.18326451,0.07194818
-0.43036422,0.58849794,0.31498384,0.50485134,-0.15214995,-0.061009087,0.53254426,-0.20531514,0.5144318,0.21384102,-0.034243062,-0.23606111,-0.23944743,0.06262079,-0.010952763,-0.23680525
-0.034131244,-0.2442756,-0.20620732,0.5706874,0.41676107,-0.4529709,0.14714634,-0.47165674,-0.72528565,-0.01066912,-0.1783013,-0.13959283,0.44470328,-0.31127167,-0.059384283,0.5539876
0.17738664,0.7026822,-0.10103363,1.0400555,0.12365767,-0.7247814,0.20375742,-0.39740354,0.035612296,0.1148738,0.41096127,0.36358738,-0.29130027,-0.504969,-0.18871683,-0.08020587
-0.15408361,-1.0550108,0.36128774,1.3420612,0.60913163,0.8687797,0.43715996,-0.7475315,-0.28725597,-0.45939174,-0.90466344,-0.7944376,0.033110492,0.36292425,-0.5065167,0.640254
-0.0011597576,-0.27247563,-1.3869383,-1.6288639,1.0303311,1.1548523,-0.7735843,-1.3546336,1.1543434,-1.1058229,0.06594044,-1.1726301,-0.33738834,1.1251931,-0.3046144,-1.0527394
0.77959627,0.03362174,0.10246409,-0.00552898,-0.20166768,-0.8476613,0.56104165,0.31747398,-0.24505205,-0.10444889,-0.62364066,-0.18434669,-0.4933332,-0.6008227,0.18088943,0.018765358
0.32710177,-0.3626034,-0.18977964,-0.123063475,0.034650985,0.39069435,-0.22601907,0.12360634,0.35619754,-0.22784723,0.052441213,-0.2326878,-0.61582845,0.3309948,-0.34511358,-0.31098145
0.009548795,-0.18345103,-0.24382293,0.18197474,0.21198855,0.36662167,-0.3638232,-0.5941793,-0.005635265,-0.36995813,-0.18086533,-0.13131449,-0.15120786,-0.0034519897,-0.25322005,-0.19917604
0.36207572,-0.20584819,-0.022011314,0.4559138,0.2282868,-0.15017033,-0.3436487,-0.610303,-0.3206179,-0.21278197,-0.30670258,-0.048169207,0.068302184,-0.04505137,-0.25911158,0.0070775882
-1.3606762,0.06688435,-0.08908615,1.0592365,0.6109275,0.55315346,-0.2931476,-0.262701,-0.1707411,-0.5953666,-0.10741705,-0.48727843,0.66127133,0.013440487,0.6183811,0.7159201
-0.2699911,0.118020035,-0.5154859,-0.5095052,0.09873422,0.1006099,0.08669994,-0.038943667,0.41270298,0.0878303,0.42335346,-0.2046504,-0.59833825,-0.11779345,-0.16870452,-0.28055578
-0.04475623,0.9329468,0.18843341,1.7346805,-0.9021502,0.36647752,-1.2144847,-1.3616282,0.043599136,-0.8121619,-0.2428577,-0.6452593,-0.5774105,-0.1596542,-0.3523512,-0.2285964
-0.33260506,0.6463825,-0.005067052,0.80315304,0.15009312,-0.37916446,0.50076884,-0.63077486,-0.038791534,0.29551613,-0.08528768,-0.20959106,0.0091815805,-0.42800272,0.020665867,0.13754039
-0.28975347,-0.47950777,-0.900811,-1.1733247,0.60564935,0.5511837,0.13972488,0.007477324,0.6893681,-0.2247193,0.3133925,-0.6712218,-0.4275216,0.55374783,-0.10681129,-0.29157993
-0.67599946,1.335493,-0.49900138,1.2721698,-0.0067056525,-0.691696,-0.15801117,-0.26925576,-0.12688223,-0.23088542,0.77653635,0.40095028,-0.18984725,-1.1361572,0.4174976,-0.020213604
1.0026445,-0.43724132,0.33789396,0.27095264,-0.030738084,-0.45634043,0.30970684,-0.22940372,-0.063221626,0.05168394,-0.6565313,-0.21473688,-0.6328441,-0.2632282,-0.5931202,-0.081915
-0.3857154,0.41451478,0.07554869,0.33650687,-0.27575913,-0.08848269,-0.32689157,-0.009684492,-0.19649012,-0.20176944,-0.02704415,-0.33189195,0.07418887,-0.41745296,0.46945634,0.086615495
-0.3074257,0.4299829,0.2697771,-0.030375594,0.27735794,0.39242047,1.1146843,0.4869845,1.3060907,0.16026722,-0.16265143,-0.62403136,-0.538226,0.8218381,-0.35367993,-0.30828586
1.1005466,-0.77713394,-0.053178925,0.54458165,0.55651474,-0.48030794,0.2474657,-0.8004214,-0.37470612,0.076692134,-0.6048875,-0.023603853,-0.41603634,-0.27569875,-0.86694986,0.056509003
0.30852395,0.25073293,-0.11750893,0.21204732,-0.12712158,-0.6554842,0.28066584,0.13929082,-0.52272993,-0.18089345,-0.23363528,0.0060054455,-0.09388587,-0.65903217,0.3147672,0.1968813
-0.7724283,0.5093904,-0.5629487,-0.75572276,0.08156455,0.31019008,0.3045685,0.6138418,1.3025712,0.052368272,0.8152278,-0.30077708,-0.8809321,0.20982757,0.16795115,-0.5265018
-0.22279699,-0.15532213,-0.016268127,0.28817028,0.3260001,0.51260436,0.30186558,-0.5118242,0.22124529,0.06853073,-0.20965782,-0.5337637,-0.43916413,0.094146505,-0.36203647,-0.096785195
-0.15299654,0.93294865,-0.29580876,0.19810317,-1.0847856,0.48439014,-0.5298088,-0.34863335,1.0059144,-0.19129619,0.539462,-0.5426998,-1.3958939,-0.010694796,-0.43675667,-0.978432
-0.79212165,1.718703,-0.17759617,0.49173984,-0.011425587,-0.9608812,2.3376718,-1.0208048,1.5131257,1.8340666,-0.14063779,-1.6356814,-1.2127109,-0.5974578,-0.75444907,0.17695072
-1.3138837,0.17321803,-0.551405,0.17260322,0.67121273,0.21942973,-0.10674676,-0.4303661,0.12775172,-0.17571826,0.19524336,-0.74097604,0.552593,-0.2443642,0.5392547,0.4789154
1.019003,0.23185906,0.1570728,0.37201843,-0.4627352,-0.9280035,0.025204886,0.22113262,-0.5462314,-0.7350653,-0.7768571,0.17160761,-0.34402013,-0.6739246,0.44094533,0.10981828
1.090885,1.1731272,0.20813735,1.3209317,-0.6474071,0.27254167,-0.95850646,-0.4532513,1.5093083,-1.1895901,0.29413852,0.3107428,-1.7000294,0.7106002,-0.8452916,-1.1947112
0.87148565,-0.3400421,-1.2330203,-1.1509472,0.31335753,0.53312,-0.29600927,-0.034598716,1.613314,-0.3471965,0.33644256,-0.75172347,-1.8519852,0.6908112,-1.2564377,-0.8276559
0.17286012,0.33621177,0.08515472,0.43501168,-0.115185335,0.1692334,-0.4893504,-0.0407135,0.62474114,-0.7288364,0.45135126,0.58700997,-0.35851508,0.39428982,0.044100914,-0.6808872
0.50303626,-0.20634231,-0.05828463,0.25403038,0.29255456,-0.6034433,0.35550833,-0.19823304,-0.31681082,0.264121,-0.03694035,0.015250111,-0.189389,-0.32401815,-0.27156717,0.10803374
0.73184705,-0.3996634,0.41646117,0.24290924,-0.0778925,-0.06489897,0.5937187,-0.14119336,0.24349068,0.2778503,-0.5309415,-0.44979522,-0.85996306,0.047031887,-0.84745723,-0.28110436
0.39191607,0.229223,-0.42281145,1.0068824,0.2707525,-0.32056674,-0.6015768,-0.87702215,-0.46858352,-0.52608335,-0.074446835,0.3827614,-0.114119016,-0.4297196,-0.29191035,-0.015406028
0.028964821,0.035653304,-0.1655694,0.6036281,0.17696992,-0.025998956,-0.5276679,-0.6579116,-0.46917662,-0.43338278,-0.20068577,-0.017570926,0.21973594,-0.13177322,-0.1320582,0.09084159
0.93934506,-0.45314258,-0.123333916,0.32350758,0.1441689,-0.6195809,0.029327063,-0.32903293,-0.63569045,-0.22851238,-0.48424104,0.024784375,-0.18203521,-0.48001012,-0.22706442,0.21696715
-0.17503567,0.25950962,-0.070971556,0.17704245,0.06919818,-0.237334,-0.0984185,0.017773902,0.019201918,-0.02030795,0.20485058,0.022550557,0.06922352,-0.18283218,0.13964096,-0.03961796
-0.03448034,0.05784815,-0.15294062,-0.2172269,-0.19872439,-0.077841714,-0.067137666,0.37136686,0.38589153,-0.027481582,0.39489526,0.18585311,-0.48364127,0.070456274,0.12981288,-0.38287163
0.19408168,0.28861517,0.114767976,0.35735813,-0.031926602,-0.5806729,0.64259183,-0.038801257,0.1711625,0.348592,0.081693105,0.14725755,-0.6348098,-0.4179565,-0.20906194,-0.24101554
-1.657332,1.377082,-0.4995385,0.0058812476,-0.93013155,0.059404954,1.948408,2.4724858,0.27387488,-0.91824704,-0.6898035,0.05922438,-0.96036327,-1.6633947,1.8994774,0.012152496
0.6635722,0.008809793,0.013017572,0.174825,-0.17395322,-0.552899,-0.17983054,0.0045135627,-0.26249075,-0.36622503,-0.27921787,0.15396518,-0.1797756,-0.28370425,0.048657484,0.009859528
-0.14904022,0.2789555,-0.5353499,1.4345083,0.41889808,-0.32148677,-0.17390999,-1.0712757,-0.8294175,-0.3758906,-0.054585546,0.42259595,0.191872,-0.7193489,-0.18569507,0.43375733
0.56347716,-0.27950287,0.30365098,0.46561766,-0.3742032,-0.13657357,0.72677547,0.031485315,-0.39750883,-0.20815513,-0.9287572,-0.23593758,-0.651815,-0.54658866,-0.14194357,0.06274859
0.17314467,0.53767467,-0.1920696,0.30357778,-0.14566019,-1.0784396,0.93957305,0.45190907,-0.6419203,-0.12756707,-0.5513296,0.09126446,-0.19084159,-1.1780965,0.660759,0.2931506
0.52406055,-0.22530591,-0.66862977,-1.0101672,-0.028354097,0.027374737,-0.15413222,0.3220528,0.9505433,-0.17237696,0.23725824,-0.15364905,-1.0730336,0.35225955,-0.31469184,-0.7404117
0.29946467,-0.15402688,0.07703621,0.8382582,0.16620165,-0.30392727,-0.27553043,-0.61174625,-0.6573663,-0.52997804,-0.53392315,0.021467766,0.20305699,-0.1952052,-0.14192587,0.2887999
-0.5864678,-0.3740748,-0.9042242,-1.3564466,-0.14966676,0.3695287,1.1636825,0.52931285,0.49028987,0.57244885,-0.012006831,-1.2369347,-0.8502113,-0.27494666,-0.20113885,0.33969083
-0.8466159,0.9026312,-0.13134478,0.5448354,-0.13291521,0.30931276,0.13796395,0.20904322,0.86915845,-0.3560401,0.6774253,0.09276927,-0.69710183,-0.039159242,-0.043138213,-0.37116125
0.36507672,0.44659436,0.17090538,0.33290434,-0.38629666,-0.684248,0.90779346,-0.0047903685,-0.040215675,0.26998827,-0.2725112,-0.011525559,-0.74808043,-0.7067442,0.04679411,-0.1689395
-0.45555335,0.24742496,0.19681019,0.6788732,-0.100077406,0.17908008,-0.42978743,0.048477083,-0.20402138,-0.5374777,-0.10884156,-0.104356535,0.1256592,-0.15050636,0.4122139,0.20109606
0.85984504,-0.23875017,0.13193771,0.5172905,0.19399433,-0.7110606,0.5568491,-0.43490618,-0.12462312,0.4182415,-0.15840946,0.011160495,-0.6669219,-0.45097283,-0.6780137,-0.06420617
0.079285726,-0.4785013,-1.0219473,-1.5744562,0.1261861,0.825549,0.6433895,0.46564195,1.0545202,0.029298795,-0.0015191672,-1.1497283,-1.3141297,0.44092545,-0.4732168,-0.4979913
0.68134546,0.5743973,0.088872135,0.75635594,-0.3439948,-0.9374415,-0.36075705,-0.10274905,0.5610671,-0.022705348,0.48902905,0.30518514,-0.9120717,-0.19430612,-0.56565493,-0.5333068
-0.11279062,-0.37930208,-1.1541388,-1.6164677,0.79943025,0.22749932,-0.078477904,-0.12193503,0.8925615,-0.27152607,0.54380405,-0.38061732,-0.52470577,0.50537324,-0.11502471,-0.5816602
-1.206802,1.8530725,-0.6802145,-1.4026351,-1.2129508,1.3875704,1.0020957,0.8306837,3.5049589,0.023457658,0.5001074,-2.2346783,-2.352852,1.3827442,-0.41615352,-1.6795956
-0.4441882,-0.172381,-0.57207566,0.08708306,0.6138295,0.06556402,-0.23953891,-0.85611504,-0.17520122,-0.24320078,-0.080500394,-0.44586876,0.42419872,-0.02850705,-0.008754478,0.17060433
-0.38929427,0.17605282,-0.10838842,0.4327649,0.0700223,-0.20451799,-0.13648523,0.16883682,-0.48207346,-0.37651595,-0.1863689,-0.16728908,0.24742582,-0.54046357,0.3650764,0.39515278
0.5312237,-0.6601271,-0.17209987,0.16957244,0.3042181,0.17008522,-0.39522466,-0.5966258,-0.317389,-0.34522903,-0.42302877,-0.16628173,-0.14564717,0.039660767,-0.3968243,-0.05749161
0.014209754,0.14788198,-0.051307544,0.10554848,0.013471089,-0.36078554,0.022643115,0.062371414,-0.29783976,-0.016329125,-0.072888404,-0.18271306,0.08924862,-0.34655944,0.18712963,0.1347314
0.53244144,0.5944992,0.06555323,0.80559987,0.046154864,-1.0511763,0.26468965,-0.11220723,-0.24654825,-0.097977236,0.08563771,0.5041285,-0.28340837,-0.49153355,0.039162815,-0.106489345
0.5982514,-0.19262607,-0.5283511,-0.4324005,0.12548256,0.42253157,-0.74223846,-0.21721473,0.8002336,-0.6635308,0.21548988,-0.10175611,-0.8002246,0.6239099,-0.41684803,-0.78581935
1.2278752,-0.7356816,0.1261942,0.027251553,0.14142531,-0.17637303,0.21602212,-0.24575287,0.11423098,-0.021355595,-0.69960594,-0.39385027,-0.8254189,-0.0066821845,-0.8598305,-0.17895932
-0.051004857,-0.37655002,-0.2204362,0.10727206,0.6609997,1.0784292,-0.23757197,-0.625819,0.4382172,-0.7897611,-0.2687942,-0.63967246,-0.1895354,0.767526,-0.28322124,-0.2913157
-0.24170955,-0.19576564,0.82807714,1.6844199,0.27220628,0.9199293,1.1109018,-0.048758905,-0.025725907,-0.7819666,-1.0732466,-0.07260399,-0.44622937,0.28572375,0.003327964,0.046902105
-0.35069227,0.006458238,-0.46664968,-0.76411206,-0.21114534,0.3025183,0.6098571,0.1430155,0.38731557,0.36315507,0.07111816,-0.6895846,-0.76445025,-0.22716467,-0.08348923,-0.12194613
0.4869681,-0.660583,-0.73879826,0.7478633,0.9939157,-0.39694992,-0.7044611,-1.5663332,-0.9420727,-0.49223292,-0.33643585,-0.1772271,0.3970502,-0.20114931,-0.5468784,0.27815732
-0.31268907,0.22984782,0.017595215,0.45557198,0.23007569,-0.027960198,0.3305957,-0.47899482,0.030133303,0.17570889,-0.22206582,-0.15444721,0.06931903,-0.1735924,-0.019075464,0.08303896
0.95325756,-0.4136611,-0.10906276,0.57537955,0.3452186,-0.8557577,0.086961254,-0.5440503,-0.77053946,0.013962285,-0.33092844,0.11823542,-0.070597336,-0.47561648,-0.37215328,0.25596592
-1.0867087,0.0637114,0.7690919,0.9485358,0.53272086,0.7000822,1.9810288,-0.019077383,0.92292744,0.021654282,-1.3408898,-1.1125908,0.48856184,1.1140372,0.06628705,0.32730454
-1.7131345,3.0909274,-0.15514697,1.3639541,-1.1318628,1.5378075,-0.29183176,-2.010733,2.7893996,-0.5787524,-0.2821244,-3.5785196,-1.7623471,0.7724031,-0.5861715,-0.76333815
-0.07775932,0.39660186,0.009272884,0.31192395,0.046310417,-0.44257936,0.2000989,-0.016641961,0.055578,0.109871894,0.20215173,0.14472133,-0.09424213,-0.17339613,0.04778803,-0.10694923
-0.044872563,-0.55528194,-0.47804564,-0.6072104,0.23341632,-0.28184953,0.6922254,0.15997711,-0.04771064,0.2920656,0.08652312,-0.40126678,-0.27207884,-0.30865133,-0.31846088,0.33964348
-1.7436001,1.1460812,0.86934584,0.65533954,0.8350004,0.027405221,3.332889,-0.40281948,2.0875342,0.8578749,-1.910626,-2.138579,1.0590887,1.6180393,-0.11910358,0.59242797
-0.5879505,0.20842497,-0.021860693,0.019824002,-0.0317572,-0.041203085,-0.024374899,0.33460736,0.109837204,-0.08411092,0.062736705,-0.18108244,-0.009781539,-0.28141597,0.4574438,0.020899666
-1.3154705,1.0694152,-0.27157238,0.64320004,-0.1256478,-0.25130427,-0.18137196,0.029587917,-0.26488018,-0.14407118,0.27053377,-0.24258192,0.29278642,-1.0028313,1.0848991,0.2695464
-2.350881,1.7183077,-1.4958795,-1.7258905,-0.7331369,0.049134694,3.5276399,1.0519656,2.0131521,1.8898357,-0.85729724,-2.8443282,-1.5409942,-1.5506291,0.6434871,0.9807784
-0.47078907,0.24943462,-0.18595468,0.28754827,0.37779677,-0.10644841,0.21595864,-0.5354717,-0.018108366,0.16883348,-0.10079656,-0.31294677,0.31164852,-0.20056985,0.13268012,0.18006824
0.42091784,-0.26562232,0.0071123764,0.15153003,0.051495034,0.0149061,-0.25895393,-0.19887948,-0.18057427,-0.32520545,-0.32815817,-0.054552548,-0.096313305,-0.010731372,-0.10845585,0.00092327036
-0.25429696,0.21219854,-0.7827729,-0.7364132,0.2650649,0.6613449,0.12658037,-0.070134096,1.2526653,-0.0901468,0.44283682,-0.71869624,-1.031924,0.47723085,-0.3652586,-0.5088467
-0.21583886,0.34986907,0.3697067,0.43681663,-0.231467,-0.12309324,0.9157835,-0.111459196,0.08034485,0.27041206,-0.4946255,-0.18962432,-0.23901708,-0.23550977,0.023815857,-0.09144473
0.20973226,-0.038376514,0.007388443,0.16220157,0.12380141,-0.317207,0.2742549,-0.07934936,-0.12137893,0.16520272,-0.037401717,0.008094748,-0.13938603,-0.20710924,-0.10203351,0.042754933
0.080279395,-0.04868571,-0.2799074,-0.3723669,0.1040107,0.04992793,-0.21893199,-0.1293601,0.15343764,-0.1299024,0.14247723,0.024157554,-0.20050399,0.06082253,0.017590864,-0.3007284
0.24807163,-0.14675228,-0.87560356,-0.93906474,0.2209545,0.37899977,0.12715714,-0.0298735,0.8459759,0.068583086,0.33731464,-0.6570499,-1.3077677,0.12743561,-0.7634438,-0.4176643
0.79538196,0.015649328,0.07023696,0.5632617,-0.18255308,-0.35819444,-0.5619187,-0.16094632,-0.56218565,-0.9284612,-0.61722624,0.29078013,-0.20164432,-0.2638318,0.26690322,0.016045272
0.31145534,0.09945536,0.092170194,0.32511652,0.057999104,-0.46861666,0.09783462,-0.11703179,-0.24944343,-0.016175134,-0.11131984,0.048927993,-0.0069112587,-0.19657317,-0.0068868,0.057307623
-0.20509061,-0.14393082,-0.103171535,0.1360785,0.05640834,0.10833314,-0.0007947454,0.1353356,-0.17630672,-0.16600293,-0.09396076,-0.11508736,0.11005628,-0.17154597,0.10789838,0.26457742
0.02938735,-0.26748788,0.018251916,0.30327073,0.078424886,-0.042523935,0.14699647,-0.12676871,-0.32647026,-0.11810138,-0.2933628,-0.08774598,0.079118595,-0.17562416,-0.09181434,0.27979678
-0.23522215,0.67583644,-0.23803863,0.7937443,0.15831332,-0.5394857,0.19286822,0.10281392,-0.41651213,-0.36864746,0.06770726,0.54521304,-0.038032018,-0.7869301,0.4558707,0.1646673
0.01172093,-0.1839267,-0.40598595,-0.6058463,0.1930713,0.1283693,-0.00482585,-0.11617264,0.23227122,-0.025881983,0.113991804,-0.24873114,-0.38534042,0.04170529,-0.115303665,-0.2933895
-0.454176,0.6804799,0.017832598,1.1709957,0.09451551,-0.12941472,-0.1861405,-0.38005206,-0.28531078,-0.37766844,0.09639669,0.20930187,0.028761355,-0.36449024,0.14563921,0.1242653
0.09685294,0.35867202,-0.7238176,-0.7759884,-0.3586849,0.17056441,-0.462745,0.15597682,1.3027794,-0.2355456,0.6512723,-0.10934873,-1.2353009,0.36901444,-0.14494534,-0.968578
0.69921637,-0.6237954,-0.189852,0.0008430504,0.18881851,-0.022188256,-0.46011811,-0.4420392,-0.23686399,-0.31045482,-0.41821754,-0.16494839,-0.14023374,0.05535267,-0.3738729,-0.02092369
-0.5039088,-0.052159913,-0.08087805,0.421708,0.38089898,0.7479088,-0.26633573,-0.35446975,0.15288971,-0.45931545,-0.0876363,-0.3685127,0.033105966,0.24979846,0.2390618,0.04290859
0.59417105,-0.79593796,-0.4827659,-0.11363869,0.54696184,-0.06263326,-0.3962107,-0.6772088,-0.23557834,-0.28732255,-0.2444106,-0.16725841,-0.07644799,0.08369806,-0.505039,-0.04175763
-2.1879542,-0.9066979,-1.874461,-2.268229,-0.21742578,1.1761492,2.3245797,2.0353382,0.9174281,0.59391725,-0.8862142,-3.2325048,-0.3820417,-0.49506262,0.5431263,1.5231535
-0.01064288,-0.35172778,-0.078893915,-0.5756959,-0.19596162,0.4928705,0.6457157,0.5847428,0.44630754,0.1381721,-0.20067063,-0.736051,-0.6345653,0.36285356,-0.21124122,-0.23982279
-0.39232272,0.14946313,-0.063751444,0.48865962,-0.068123735,-0.06514953,0.6281627,0.11325187,-0.38182727,-0.16132133,-0.5366169,-0.017745804,-0.011851612,-0.6865695,0.29432067,0.35698467
-0.83173364,0.49118966,-0.78013885,-1.1093813,0.78339905,1.1497595,0.76868534,0.8894308,2.6288984,-0.35667467,0.99536467,-0.88403624,-1.1973805,1.6429152,-0.16723405,-0.67944586
-0.25728458,0.26144832,0.22690432,0.31476882,-0.37918177,0.07686333,-0.5464391,-0.12567285,-0.10911143,-0.39099032,-0.08201136,-0.3105188,0.06038709,-0.08529678,0.38738263,-0.13239177
-0.2330977,0.5761683,-0.10085725,0.35370377,-0.17973684,-0.44453067,0.52233166,0.007809137,-0.3265918,0.10932233,-0.11518461,-0.02922877,-0.091925256,-0.7408172,0.36362576,0.10666485
0.3681478,-0.063439,-0.05939132,0.046426617,-0.10563314,-0.27548984,-0.44690654,-0.14564714,-0.021986201,-0.22951704,0.015324896,0.099406205,-0.058543067,0.018163225,-0.13398843,-0.20398612
-0.81017286,0.44251427,0.43323687,1.1191926,0.23614384,0.54410464,-0.027194057,0.06389017,0.2782216,-0.67911065,0.023701943,0.10901974,0.14641748,0.42173907,0.44149932,0.019313408
-0.33488363,0.090846166,0.022449115,0.27154037,0.19930324,0.22639577,0.2889253,-0.33591878,0.10155821,0.14846542,-0.21749862,-0.26895088,-0.04464964,-0.0034214677,-0.008959986,0.07706104
-0.65333205,0.57400876,-0.46653074,-0.19059367,0.41700098,0.4906771,-0.07949875,0.21472792,1.2002329,-0.42661604,0.8908326,-0.029384073,-0.6943622,0.43177593,0.14900681,-0.59278893
-0.4339601,0.6131259,-0.1940428,0.10994335,-0.1947643,0.6772649,-0.78579164,-0.40435246,0.8025143,-0.7065385,0.50427026,-0.23761421,-0.505224,0.3147039,0.35731462,-0.9369486
0.24814285,0.19226573,-0.29968297,0.9576081,0.27361575,-0.40794596,-0.38257608,-0.8365512,-0.59664685,-0.33089364,-0.10373804,0.25703782,0.1411745,-0.42063054,-0.1905698,0.16638564
-0.3331704,-0.09228968,-0.28857577,0.028402256,0.20652816,-0.24666013,0.10860282,-0.12807228,-0.2745666,0.105680585,0.056559287,-0.26598078,0.34772584,-0.2257568,0.095291704,0.32705376
1.7611235,0.5763262,-1.0258473,-0.7703753,-1.1216174,0.599414,-2.2950706,-1.2493159,1.7176299,-1.8522949,0.011154702,0.16361186,-1.8150713,0.9451156,-0.3890165,-2.569545
-0.5950515,0.97338367,0.2661769,1.6397109,-0.23988035,-0.017080085,-0.4236925,-0.056177877,-0.51242095,-1.0986477,-0.09772745,0.5340793,-0.030467512,-0.5919308,0.8038378,0.1093277
-0.16758816,-0.15284184,-0.529189,-0.90083605,0.08226819,0.7594546,-0.023354698,0.508539,1.1788534,-0.42753434,0.3964205,-0.43312567,-0.7722863,0.92148525,0.005130726,-0.8168426
-0.19946359,-0.055394612,-0.5513733,-0.9445183,0.04389286,0.5119408,0.20777176,0.62590295,1.149104,-0.10359326,0.45361027,-0.4141056,-0.8411697,0.6678368,-0.051461637,-0.5880021
0.2319631,-0.7591263,-0.43555337,-0.4938903,0.27674118,-0.03920714,0.45449728,0.040958308,-0.001411105,0.10150493,-0.025901014,-0.38499296,-0.44616395,-0.15229508,-0.42781475,0.14055982
0.060514655,0.5286847,-0.3594613,-0.7291317,-0.99037033,0.9357341,-0.1647708,0.13288745,1.4147404,-0.47187924,0.22972943,-0.6350115,-1.4051036,0.8055361,-0.03823841,-1.514831
1.1666114,-0.4328526,0.14838153,-0.05668554,-0.4047361,-0.42230546,0.04271426,0.20318685,-0.2476637,-0.36566094,-0.77171224,-0.31565416,-0.6654884,-0.37646085,-0.118894115,-0.009562399
-0.042353757,-0.15983112,-0.20679283,-0.8344367,-0.23353846,-0.109906554,0.4393181,0.95980483,0.7690633,0.11324445,0.32468402,-0.08993516,-0.66019917,0.25096074,0.042862233,-0.47668925
-1.8603799,0.9164868,0.6971252,2.6389644,0.037444144,1.2135223,1.0967314,-0.268842,0.3604426,-0.8479738,-1.0666659,-0.91519177,-0.15711606,-0.12020349,0.5556091,0.5707102
